,malware,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99
3790,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,6,180,18,155,97
1820,1,95,152,169,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,152,134,135,261,152,175,152,161,136,135,182,152,169,182,169,193,152,169,152,242,152,169,95,169,152,169,95,189,95,93,176,190,153,157,95,176,177,189,182,92,134,136,92,134,176,190,153,134,135,153,177,190,153,136,153,174,153,179,153,152,169,95,153,169,246,161,169,201,153,137,176,190,153,201
2562,0,152,169,152,81,152,134,135,95,59,138,59,138,155,81,153,231,235,218,231,235,218,93,134,135,231,174,92,230,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,152,94,153,176,190,153,176,190,153,136,135,134,59,138,59,138,152,169,152,136,135,133,94,173,134,135,152,94,153,94,152,94,136,135,136,135,97,155,158,173,153,152,49,94,59,138,94,49,94,49,153,231
2559,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,97,140,97,92,231
4208,0,95,261,152,169,152,93,134,135,134,135,153,176,190,153,176,190,153,136,135,97,155,158,173,153,94,134,135,92,136,25,94,231,157,140,64,140,59,153,140,231,235,218,136,135,9,231,235,237,218,135,11,136,135,152,136,135,134,135,136,135,136,135,136,25,94,136,135,94,231,94,152,94,136,135,94,135,60,138,265,152,136,135,136,135,152,136,135,92,152,136,135,152,135,152,94,135,152,136,135,152
1582,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,237,136,95,237,218,231,235,218,231,235,218,231,235,218,9,6,134,135,231,60,265,138,6,152,136,135,231,233,226,231,233,226,231,235,231,235,231,235,231,235,231,235,231,235,231,235,231,235,231
2547,0,95,261,152,157,231,235,218,136,140,59,138,59,138,134,59,138,59,138,152,169,152,136,135,133,94,173,134,135,152,94,59,153,176,190,153,176,190,153,94,152,94,136,135,231,235,218,16,152,230,234,218,231,235,218,153,16,136,152,169,152,136,135,9,180,173,231,136,135,231,218,235,231,218,179,153,136,135,231,218,153,176,231,218,235,136,135,97,155,158,173,153,231,218,235,231,218,136,135,136,135
319,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,265,152,136,135,97,155,158,173,153,94,152,16,97
3364,0,95,152,169,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,152,134,135,261,152,94,72,152,253,134,135,16,60,138,265,263,134,135,231,134,135,176,190,153,176,190,153,176,190,153,176,190,153,135,134,135,16,153,136,152,169,152
1763,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,136,95,237,218,231,235,218,231,235,218,231,235,218,9,6,134,135,231,60,265,138,161,53,95,161,53,95,6,152,136,135,231,233,226,231,233,226,231,235,231,235,231,235,231,235,231,235,231,235
2843,0,95,136,135,136,135,136,135,152,169,152,135,152,135,152,134,135,134,135,261,135,89,156,153,156,153,156,153,156,190,153,134,135,231,235,218,89,134,135,134,135,134,135,231,134,135,152,153,135,155,153,175,153,155,152,192,169,153,16,95,176,190,153,176,190,153,135,60,138,60,138,60,138,60,138,93,230,155,79,153,230,225,230,234,218,225,230,234,218,225,218,230,225,230,234,218,225,230,234,218,225
4325,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,6,180,18,155,135
2141,1,95,152,169,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,152,134,135,261,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,136,135,136,135,134,135,134,135,134,135,152,9,175,153,261,152,230,234,218,230,234,218,219,236,218,95,136,135,282,152,134,135,25,134,135,134,135,161,292,153,161,95,153,305,295,291,300,161,305
213,1,95,152,169,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,152,134,135,261,9,247,175,153,136,135,152,59,138,153,176,190,153,176,190,153,152,169,152,176,190,94,152,136,135,247,175,153,247,155,153,152,208,152,136,135,97,155,158,173,153,6,263,155,256,192,256,192,256,192,256,192,256,153,180,153,136,189,230,234,218,176,190,153,176,190,153,176,190,153
3497,0,95,93,176,190,153,157,95,176,177,136,135,231,135,233,135,226,231,233,135,229,135,218,76,231,135,235,135,235,218,56,231,233,229,218,231,235,218,56,231,233,218,231,233,218,56,231,235,218,231,235,218,134,135,231,235,218,189,182,92,134,136,92,134,176,190,153,134,135,176,190,176,190,153,176,167,176,190,153,167,153,176,153,176,168,153,176,153,176,168,153,176,153,176,190,153,176,153,176,190,153
803,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,237,218,231,235,218,231,235,218,231,235,218,9,136,95,6,134,135,231,60,265,138,6,152,136,135,231,233,226,231,233,226,231,235,231,235,231,235,231,235,231,235,231,235,231,235,231,235,231,235
4132,0,95,261,95,217,155,253,76,253,91,253,76,253,93,230,155,79,153,230,225,230,234,218,225,230,234,218,225,218,230,225,230,234,218,225,230,234,218,225,230,234,218,225,218,230,225,230,234,218,225,230,234,218,225,218,230,152,169,152,219,236,218,176,190,153,136,135,157,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,159,166,194,157,89,234,152,94,234,230,234,218,134
105,1,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,208,59,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,49
3805,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,97,140,97,92,231
2806,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,97,140,97,92,231
1465,1,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,136,135,97,155,158,173,153,230,135,16,182,97,16,134,135,136,135,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,166,231,218,235,218,231,136,135,134,135,134,135,134,135,227,136,231,235,218,227,218,135,231,135,136,189,230,234
2953,0,93,152,180,98,18,76,56,42,184,42,184,153,240,135,134,57,138,265,57,138,265,57,138,265,57,138,265,57,136,135,134,135,134,135,57,134,135,153,231,235,95,231,235,218,231,235,218,231,235,218,136,135,218,157,134,135,153,180,158,173,152,153,231,176,190,153,176,190,153,183,57,138,57,134,135,153,157,153,134,57,134,135,153,157,153,231,183,57,138,134,135,153,157,153,134,135,153,157,153,155
565,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,265,152,136,135,97,155,158,173,153,94,152,16,97
4559,0,95,261,152,157,231,235,218,136,140,59,138,59,138,134,59,138,59,138,152,169,152,136,135,133,94,173,134,135,152,94,59,153,176,190,153,176,190,153,94,152,94,136,135,231,235,218,16,152,230,234,218,231,235,218,153,16,136,152,169,152,136,135,9,180,173,231,136,135,231,218,235,231,218,179,153,136,135,231,218,153,176,231,218,235,136,135,97,155,158,173,153,231,218,235,231,218,136,135,136,135
2524,0,95,153,176,190,153,176,190,153,9,231,235,10,218,231,235,218,136,135,137,84,85,231,235,231,235,218,6,140,64,220,235,218,134,135,59,138,265,59,138,152,169,152,176,190,152,153,94,152,94,136,135,59,138,136,135,136,135,97,155,158,173,153,94,153,176,94,218,231,235,218,94,59,138,134,135,49,94,49,94,49,153,92,136,135,9,135,153,231,235,218,153,94,178,153,178,153,152,231,235,218
1474,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,6,180,18,155,135
3236,0,95,136,135,136,135,81,135,261,253,152,169,152,136,135,133,94,173,134,135,152,94,93,230,155,79,153,230,225,230,234,218,225,230,234,218,225,218,230,225,230,234,218,225,230,234,218,225,230,234,218,225,218,230,225,230,234,218,225,230,234,218,225,218,230,152,169,152,219,236,218,176,190,153,136,135,174,157,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,159,166,194
2829,0,95,152,169,152,134,135,134,152,261,59,138,59,138,94,134,59,138,59,138,59,138,153,176,190,153,176,190,153,94,152,94,136,135,152,49,94,59,138,94,139,49,94,49,153,231,92,231,235,218,231,235,218,93,134,135,231,174,136,135,9,135,153,231,235,218,153,94,178,153,178,153,152,231,235,218,136,135,97,155,158,173,153,231,134,59,49,94,49,94,136,135,94,136,135,94,135,94,60,138,136
2502,0,95,261,157,140,59,138,59,138,152,169,152,136,135,133,94,173,134,135,152,94,59,153,94,152,94,136,135,231,235,135,218,157,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,136,135,97,155,158,173,153,95,230,234,218,92,157,230,136,135,153,59,140,59,138,59,138,140,64,179,153,136,135,253,76,56,153,56,153,56,153,56,153,56,153,253,180,173,231,136,135,231
317,1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,182,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59
1200,1,95,136,135,136,135,136,135,136,135,81,136,135,261,182,152,136,135,95,93,157,95,176,177,189,182,92,134,136,92,134,176,190,153,134,135,153,177,190,153,136,135,136,135,97,16,134,135,136,135,177,190,153,177,190,153,93,134,135,177,174,136,135,93,152,169,152,136,135,136,135,136,135,95,177,190,153,136,135,92,177,136,135,136,135,93,136,135,136,135,95,134,135,152,81,152,261,9,153,282,152
2278,1,161,152,231,235,218,152,175,186,153,231,235,218,231,235,218,134,135,169,152,169,157,169,25,189,152,189,153,176,190,153,176,190,153,136,135,97,155,158,173,153,189,169,189,152,189,169,189,152,189,169,189,152,189,169,189,152,189,169,189,152,189,169,189,152,189,169,152,98,136,135,28,152,134,135,169,155,79,189,152,189,169,189,152,189,169,189,152,189,169,189,152,189,169,158,173,189,152,189,169,189
652,1,95,93,157,95,176,177,136,135,231,135,233,135,226,231,233,135,229,135,218,76,231,135,235,135,235,218,56,231,233,229,218,231,235,218,56,231,233,218,231,233,218,56,231,235,218,231,235,218,134,135,231,235,218,189,182,92,134,136,92,134,176,190,153,134,135,153,177,190,153,136,135,95,136,135,155,79,158,173,93,153,204,153,155,79,158,173,93,153,204,153,231,218,231,235,218,56,153,231,235,218
70,0,95,136,135,136,135,81,135,261,253,152,169,152,136,135,133,94,173,134,135,152,94,93,230,155,79,153,230,225,230,234,218,225,230,234,218,225,218,230,225,230,234,218,225,230,234,218,225,230,234,218,225,218,230,225,230,234,218,225,230,234,218,225,218,230,152,169,152,219,236,218,176,190,153,136,135,174,157,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,159,166,194
2658,0,95,136,135,136,135,136,135,136,135,136,135,136,135,261,152,189,136,134,135,9,6,136,135,136,135,16,59,138,265,135,208,176,190,153,176,190,153,94,152,94,136,135,16,136,135,136,135,231,135,158,173,179,153,179,166,153,204,153,179,166,153,152,169,152,176,190,86,153,152,59,138,136,135,136,135,97,155,158,173,153,136,135,136,135,16,136,204,153,135,94,136,135,152,135,94,136,135,94,152,136
1174,1,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,166,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,97,140,97,92
1088,1,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,166,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,97,140,97,92
4540,0,261,153,176,190,153,176,190,153,176,190,56,184,153,134,136,135,93,152,93,152,169,152,95,134,136,135,155,95,134,136,135,155,261,136,152,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190
410,1,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,134,135,231,235,218,134,135,136,135,253,136,253,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,208,59,138,59,138,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,138,59,138,49
4064,0,95,261,157,140,59,138,59,138,152,169,152,136,135,133,94,173,134,135,152,94,59,153,94,152,94,136,135,231,235,135,218,157,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,136,135,97,155,158,173,153,95,230,234,218,92,157,230,136,135,153,59,140,59,138,59,138,140,64,179,153,136,135,253,76,56,153,56,153,56,153,56,153,56,153,253,180,173,231,136,135,231
4476,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,6,180,18,155,97
2386,0,95,261,152,157,231,235,218,136,140,59,138,59,138,134,59,138,59,138,152,169,152,136,135,133,94,173,134,135,152,94,59,153,176,190,153,176,190,153,94,152,94,136,135,231,235,218,16,152,230,234,218,231,235,218,153,16,136,152,169,152,136,135,9,180,173,231,136,135,231,218,235,231,218,179,153,136,135,231,218,153,176,231,218,235,136,135,97,155,158,173,153,231,218,235,231,218,136,135,136,135
2091,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,237,218,231,235,218,231,235,136,95,235,218,231,235,218,9,6,134,135,231,60,265,138,6,152,136,135,231,233,226,231,233,226,231,235,231,235,231,235,231,235,231,235,231,235,231,235,231,235,231
601,1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,182,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,208,59,138,59,138,153,152,94,152,136,135,136,135,136,135,136,135,136
3013,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,6,180,18,155,97
2219,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,265,152,136,135,97,155,158,173,153,94,152,16,97
2465,0,95,261,95,217,155,253,76,253,91,253,76,253,93,230,155,79,153,230,225,230,234,218,225,230,234,218,225,218,230,225,230,234,218,225,230,234,218,225,230,234,218,225,218,230,225,230,234,218,225,230,234,218,225,218,230,152,169,152,219,236,218,176,190,153,136,135,157,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,159,166,194,157,89,234,152,94,234,230,234,218,134
837,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,265,152,136,135,97,155,158,173,153,94,152,16,97
3325,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,6,180,18,155,97
